Taxa	Bin	SF_Jan12_13	SF_Jan12_21	SF_Jan12_24	SF_Jan12_4_1	SF_Jan12_8_1	SF_Jul11_13	SF_Jul11_21	SF_Jul11_24	SF_Jul11_4_1	SF_Jul11_8_1	SF_May12_13	SF_May12_21	SF_May12_24	SF_May12_4_1	SF_May12_8_1	SF_Oct11_13	SF_Oct11_21	SF_Oct11_24	SF_Oct11_4_1	SF_Oct11_8_1
c__Gammaproteobacteria	24_May_SF_Bin1	0.309968682	0.18676433	1.001773517	0.161401986	0.151285648	0.107298138	0.996068436	1.823456671	0.069560981	0.095668447	0.099716812	1.475020011	1.750370459	0.078229075	0.083422087	0.409199849	0.574653073	2.4083327	0.102048044	0.172279816
c__Gammaproteobacteria	24_May_SF_Bin18	0.357508682	0.340989845	1.044342826	0.325204563	0.256098594	0.271582678	0.531936019	0.599469167	0.262618525	0.329823617	0.289480858	0.523549868	10.1154132	0.252810909	0.177203251	0.499561318	0.931583114	0.864546909	0.309940499	0.237588721
c__Gammaproteobacteria	24_May_SF_Bin19	0.555550906	0.359668076	2.071021858	0.147219725	0.23461257	0.127345343	1.314698606	1.996216744	0.071786346	0.10943502	0.120159597	1.699868073	2.047521847	0.080838616	0.10634817	0.588979213	0.94646852	2.375592138	0.087773458	0.146356094
c__Gammaproteobacteria	24_May_SF_Bin26	0.5687275	0.569462557	1.563277836	0.167759873	0.306839802	0.250729506	1.173176495	0.848591762	0.063265162	0.166096873	0.323222932	1.354981215	1.153490095	0.080282981	0.099523742	1.560428513	1.532703134	1.40532496	0.151028139	0.291144046
c__Gammaproteobacteria	24_May_SF_Bin28	0.519707315	0.320896072	2.395879422	0.217765066	0.209265783	0.177101623	1.737375239	2.975680956	0.094785123	0.14615641	0.152921356	2.800744213	2.307915878	0.112127643	0.091595459	1.030553346	1.327250673	3.57602542	0.17385383	0.221582211
c__Gammaproteobacteria	24_May_SF_Bin29	0.254394957	0.230077024	0.781892386	0.204774418	0.210978965	0.157089456	0.569720397	0.603749473	0.180643135	0.201820248	0.166074006	0.447122429	6.179034441	0.193858023	0.241347623	0.312637542	0.967241829	0.786071869	0.180847559	0.190667673
c__Gammaproteobacteria	24_Oct_SF_Bin10	0.432692622	0.416218984	2.291364594	0.211743282	0.251941814	0.197825632	0.725646759	2.241580056	0.160633616	0.173088372	0.237680572	2.211891062	2.90626496	0.189261995	0.308273093	0.487007104	0.778131502	4.988648152	0.172956564	0.260949151
c__Gammaproteobacteria	24_Oct_SF_Bin22	0.570835149	0.638921548	1.660811811	0.175597897	0.306376751	0.269858988	1.237569353	0.927508665	0.066289869	0.1664375	0.34348968	1.446011261	0.986082563	0.085796502	0.101125186	1.618357728	1.667566059	1.62975546	0.155330213	0.284230242
c__Gammaproteobacteria	24_Oct_SF_Bin23	0.85715555	0.512416727	3.003256879	0.377426071	0.393412037	0.294635542	1.817596944	4.057660495	0.218227455	0.277943446	0.270743593	2.934090254	3.810774337	0.227269799	0.229091756	0.782521849	1.437512167	5.547713103	0.284969915	0.344093476
c__Gammaproteobacteria	24_Oct_SF_Bin25	0.519928325	0.276398206	2.39637157	0.234507239	0.207616399	0.177876058	1.808546372	2.902733802	0.096836706	0.153025475	0.152579301	3.054054211	2.010842056	0.125906766	0.120093069	1.12522238	1.417723696	4.023013169	0.188185167	0.22871539
c__Gammaproteobacteria	24_Oct_SF_Bin26	1.721837909	1.08447776	3.969694099	0.433722557	1.195082287	0.844422327	2.203166697	2.270987645	0.166843833	0.34050548	1.388114821	3.031176547	3.440370124	0.209081949	0.446764545	2.249563992	1.96558009	5.502709566	0.260777335	0.908236339
c__Gammaproteobacteria	24_Oct_SF_Bin28	0.387568449	0.236290807	1.278978305	0.196256228	0.190537507	0.135871708	1.205652594	2.282044929	0.080610037	0.118011424	0.120828072	1.796194848	1.937420922	0.091951517	0.097306519	0.493811402	0.739522933	3.101426816	0.120046978	0.214757796
c__Gammaproteobacteria	24_Oct_SF_Bin30	1.923007793	0.53431547	4.190177633	0.416560736	1.152141835	0.48703041	3.134282782	2.040014298	0.095827285	0.34097005	0.356411375	3.190703403	2.489864815	0.143639049	0.366081814	4.597224432	3.310603305	4.678588611	0.215269636	1.121099225
c__Gammaproteobacteria	24_Oct_SF_Bin33	0.653280117	0.410382726	2.375316396	0.161402144	0.270024543	0.14448289	1.564086078	2.291871713	0.077177029	0.121762605	0.139326377	1.973074157	2.007194807	0.091803884	0.12145028	0.663418558	1.095843287	3.034579354	0.097310417	0.165229742
c__Gammaproteobacteria	24_Oct_SF_Bin43	0.559208846	0.514236853	3.075439649	0.364973323	0.301155232	0.281755473	1.786881198	2.833488446	0.201506971	0.256263594	0.282820799	2.698293878	3.165836016	0.221149213	0.14957604	1.000916789	1.936626784	4.048425416	0.304916852	0.282933994
c__Gammaproteobacteria	24_Oct_SF_Bin7	0.755296367	0.266568207	1.080261282	0.205896877	0.281291614	0.150195075	0.846073881	3.351051395	0.109774525	0.131334477	0.128378845	1.742624217	2.002700645	0.128743949	0.199042812	0.434806796	0.669200459	4.733385005	0.116646169	0.252262689
c__Gammaproteobacteria	4_1_Jan_SF_Bin11	0.384220924	0.307537511	0.276322047	5.269995124	0.345758364	0.416260876	0.240305261	0.2179308	0.823923151	1.034321129	0.429847187	0.284858458	0.310060267	2.601750256	0.135368417	0.379342711	0.241504358	0.271851117	5.249435861	0.345671014
c__Gammaproteobacteria	4_1_Jan_SF_Bin26	0.292087337	0.251597261	0.19851845	6.096508778	0.45871282	0.37097634	0.173120648	0.150207835	0.842234343	1.573384545	0.302765372	0.208556459	0.207700219	3.222805498	0.142252481	0.353508661	0.179946226	0.194803743	4.84712612	0.393877287
c__Gammaproteobacteria	4_1_Jan_SF_Bin31	0.655164555	0.386605739	0.359997744	4.76823795	1.441032018	0.755516338	0.287228908	0.261966134	0.607707837	2.596922726	0.616552512	0.330572915	0.339403863	2.057357909	0.318582281	0.785342332	0.286880866	0.317617894	4.092891371	1.442447611
c__Gammaproteobacteria	4_1_Jan_SF_Bin32	0.132751186	0.128633466	0.105957059	10.95568556	0.398456715	0.197401532	0.091596334	0.083850754	1.345941843	1.637338077	0.155999365	0.113320577	0.120321049	5.138947884	0.090616965	0.148118451	0.093961171	0.105816834	5.682285562	0.25217027
c__Gammaproteobacteria	4_1_Jan_SF_Bin34	0.409740505	0.115241445	0.150030312	4.328524089	1.310930802	0.51984193	0.110054524	0.114340562	0.636675151	3.160262031	0.362338842	0.113360277	0.123533067	2.421968552	0.310477643	0.342157126	0.092103785	0.124151677	3.839590526	0.957640572
c__Gammaproteobacteria	4_1_Jan_SF_Bin4	0.382592363	0.295840458	0.369184345	7.368210222	1.260865714	0.592128834	0.28695905	0.34800483	0.863706652	1.496960865	0.264196191	0.357700835	0.414159737	1.65421026	0.343705494	0.432329387	0.273698038	0.388215639	4.72688815	1.194041379
c__Gammaproteobacteria	4_1_Jan_SF_Bin43	0.45361228	0.276049474	0.223518531	3.794170583	0.396686556	0.648787958	0.187920208	0.169676835	2.057363122	2.270278804	0.25343929	0.225340236	0.233826392	3.445477172	0.230856258	0.313697082	0.186057677	0.206985045	6.844139117	0.640726513
c__Gammaproteobacteria	4_1_Jan_SF_Bin60	0.304933327	0.260048988	0.200940878	6.342574828	0.192499982	0.279610395	0.172022028	0.152675595	1.051709516	0.58963211	0.235532548	0.211432648	0.214138739	3.358761152	0.081630645	0.24771245	0.176820813	0.193921203	5.405488438	0.199377555
c__Gammaproteobacteria	4_1_Jan_SF_Bin67	0.144902509	0.145632432	0.126251662	4.447926802	0.239339329	0.199501627	0.107988092	0.100622449	1.612828471	0.950161892	0.138101566	0.13236826	0.144108988	5.154947644	0.084936723	0.166821391	0.108702257	0.126850801	3.883822071	0.18891326
c__Gammaproteobacteria	4_1_July_SF_Bin12	0.381288818	0.391659096	0.352133705	0.558663031	0.26699224	0.335701899	0.313705399	0.290115382	7.555660482	0.49458341	0.344958778	0.372473355	0.421706406	1.116364839	0.174904414	0.386085969	0.310837574	0.356144695	0.562042606	0.2612822
c__Gammaproteobacteria	4_1_July_SF_Bin9	0.207117664	0.203132572	0.204113354	0.236528778	0.158868162	0.154770777	0.182419069	0.187899496	7.853821646	0.190840635	0.158693506	0.222892429	0.276727122	0.285105041	0.204123632	0.216873963	0.178227339	0.224283814	0.214120193	0.149318668
c__Gammaproteobacteria	4_1_May_SF_Bin34	0.478867174	0.473052023	0.379778373	4.206026228	0.378113987	0.523692599	0.330851832	0.302136406	2.089456687	1.517146367	0.502873474	0.404528932	0.428849591	5.537768734	0.154346967	0.471982675	0.339882553	0.372306164	3.372060208	0.316182367
c__Gammaproteobacteria	4_1_May_SF_Bin35	0.257912967	0.222763264	0.178199775	5.694795355	0.432071869	0.336508997	0.154216349	0.134984569	0.785524284	1.527384018	0.269898927	0.186427392	0.193457594	3.266622519	0.136841332	0.326588015	0.157792385	0.170890484	4.681560551	0.364665314
c__Gammaproteobacteria	4_1_May_SF_Bin43	0.274640139	0.248682243	0.191477222	5.824651875	0.172560157	0.257852737	0.164782582	0.14689264	1.011079415	0.55350661	0.224746671	0.201168238	0.21056828	3.469486034	0.073547281	0.235053559	0.169936212	0.185437998	5.216686824	0.176857967
c__Gammaproteobacteria	4_1_May_SF_Bin44	0.183911841	0.185761625	0.157434486	11.11627727	0.472190989	0.261076893	0.137114367	0.118963954	1.389928845	1.764889043	0.228204205	0.167297176	0.156119512	5.476693659	0.104812238	0.211274527	0.141825221	0.160236264	5.958399662	0.305225064
c__Gammaproteobacteria	4_1_May_SF_Bin67	0.492918193	0.296882557	0.239733797	3.472718964	0.416111082	0.696482263	0.20581462	0.183995933	2.208492234	2.446156919	0.272920071	0.244144067	0.251999388	4.067235832	0.248563206	0.340862588	0.202193784	0.224403476	7.259674354	0.666127524
c__Gammaproteobacteria	4_1_May_SF_Bin72	0.394925318	0.111198932	0.148628753	3.887618503	1.301914776	0.5105221	0.105176624	0.111254495	0.607277654	3.129505137	0.3624296	0.108285876	0.118615507	2.497323816	0.306030981	0.338266521	0.089041725	0.119107913	3.744144284	0.94171468
c__Gammaproteobacteria	4_1_May_SF_Bin74	0.14724048	0.150719345	0.131798171	4.372536446	0.241159375	0.210782623	0.111235903	0.104498078	1.653700364	0.981631089	0.136557678	0.136911087	0.146430384	5.445784152	0.090944582	0.170213669	0.112422749	0.130610154	3.946895723	0.197229919
c__Gammaproteobacteria	4_1_May_SF_Bin75	0.263918976	0.226871721	0.26523494	0.240442284	0.218344109	0.173357151	0.225176157	0.239321557	0.290089732	0.311075045	0.174719161	0.275102166	0.352636483	8.060343653	0.234238183	0.261749401	0.226626122	0.27789517	0.215683161	0.195033368
c__Gammaproteobacteria	4_1_Oct_SF_Bin22	0.255108883	0.217838579	0.175259905	5.492137843	0.441392179	0.338606991	0.149337147	0.133148501	0.756492696	1.535814878	0.266853425	0.183357201	0.187612382	2.996135727	0.13658621	0.332632791	0.15222433	0.168506673	4.680364287	0.368571646
c__Gammaproteobacteria	4_1_Oct_SF_Bin24	0.14311392	0.144995029	0.12579729	4.208997861	0.237086431	0.20232206	0.107570765	0.102692309	1.571416809	0.946424397	0.136870926	0.131909984	0.142268313	5.05149177	0.087275857	0.168821678	0.108389712	0.126394369	3.957467491	0.199260114
c__Gammaproteobacteria	4_1_Oct_SF_Bin33	0.5798938	0.356070871	0.325288432	3.762274034	1.38168825	0.710245541	0.262191115	0.240295324	0.513697368	2.46750142	0.570290401	0.306408231	0.31377551	1.793970745	0.294224254	0.733454528	0.263459528	0.29830058	4.053765041	1.384988337
c__Gammaproteobacteria	4_1_Oct_SF_Bin34	0.328366444	0.260350564	0.304980238	5.586598481	1.033733654	0.505291245	0.242593353	0.27860683	0.725523957	1.263007683	0.238539781	0.291571265	0.340718726	1.37094768	0.273930958	0.365338662	0.231296042	0.317646789	4.437203369	0.960510146
c__Gammaproteobacteria	4_1_Oct_SF_Bin38	0.639407222	0.580972487	0.487453291	4.721520728	0.420430404	0.602985123	0.419992793	0.386848636	1.2127259	0.924419168	0.571287072	0.502436872	0.536187316	3.248760577	0.193659539	0.609513687	0.434119089	0.478235693	6.261290986	0.460082124
c__Gammaproteobacteria	4_1_Oct_SF_Bin4	0.523186397	0.348793736	0.309091721	4.769536392	0.411066063	0.462631484	0.259126152	0.236461773	0.877923888	1.02777135	0.44291856	0.309885002	0.338773771	2.715522389	0.158098051	0.427846022	0.261816666	0.297342749	5.749760876	0.443618351
c__Gammaproteobacteria	4_1_Oct_SF_Bin42	0.276762075	0.249133448	0.190195368	5.75223382	0.178758712	0.269119651	0.163264282	0.146548689	0.982442452	0.563154979	0.227707081	0.201854308	0.207645589	3.195459079	0.074136353	0.234478625	0.167096812	0.18452663	5.39844395	0.184096702
c__Gammaproteobacteria	4_1_Oct_SF_Bin43	0.514274916	0.314471778	0.252851279	3.739436331	0.44566513	0.738112124	0.215763837	0.191475194	2.364132757	2.606978951	0.281828	0.261464463	0.262653737	3.916763825	0.25659112	0.365943823	0.21576166	0.237201118	8.227774204	0.739116674
c__Gammaproteobacteria	4_1_Oct_SF_Bin50	0.133768489	0.132518788	0.109658956	10.57768407	0.406617131	0.202455836	0.09305803	0.086162509	1.320929757	1.609059066	0.154336449	0.117306106	0.123055142	5.057183264	0.092092037	0.152132832	0.097719907	0.109317856	5.790479293	0.260384764
c__Gammaproteobacteria	4_1_Oct_SF_Bin55	0.410341408	0.122024712	0.166875041	4.056262856	1.334458666	0.517768674	0.121941146	0.122124662	0.636369681	3.142702639	0.365437375	0.125017325	0.132814796	2.401854291	0.312632192	0.359691565	0.106564578	0.140547038	4.069889746	0.953534714
c__Gammaproteobacteria	8_1_Jan_SF_Bin1	0.234187911	0.14705566	0.218592322	0.147007823	8.431058908	0.114524276	0.195835242	0.214900712	0.142774501	0.275593834	0.115615167	0.226923111	0.389901822	0.207960258	1.06208889	0.240712464	0.184585147	0.236210573	0.124117461	1.320227735
c__Gammaproteobacteria	8_1_Jan_SF_Bin100	0.25966862	0.141463982	0.237978722	0.158193815	7.050021368	0.120137153	0.196665381	0.242311052	0.146873754	0.144233036	0.122656905	0.247336821	0.384220494	0.285323333	0.605221656	0.227096295	0.19344527	0.259817327	0.119542014	0.229973168
c__Gammaproteobacteria	8_1_Jan_SF_Bin103	0.142467059	0.087460468	0.140315562	0.086390376	6.724962257	0.087061608	0.111311604	0.149838006	0.083499281	0.584783463	0.078443258	0.141909812	0.216920797	0.143227557	1.533442085	0.152425928	0.109536101	0.157899941	0.069420508	2.90475554
c__Gammaproteobacteria	8_1_Jan_SF_Bin105	0.143681128	0.115665896	0.146371613	0.123358515	3.513987643	0.088865393	0.12682106	0.134021157	0.111174823	0.157692439	0.09304263	0.149440803	0.20748897	0.168046371	11.59440757	0.150925022	0.124013712	0.155187699	0.108939236	0.776094205
c__Gammaproteobacteria	8_1_Jan_SF_Bin17	0.208118232	0.157946102	0.213022046	0.16042072	6.998339616	0.119292756	0.183092907	0.202122492	0.151703759	0.183854149	0.12276642	0.217833773	0.325758981	0.182535667	0.340822743	0.212468435	0.181783223	0.228392181	0.13816848	0.21003443
c__Gammaproteobacteria	8_1_Jan_SF_Bin19	0.161564674	0.083444051	0.195570733	0.091348034	24.62027521	0.105652856	0.129103421	0.264374251	0.085022124	3.126369847	0.08103619	0.139717671	0.237607461	0.127643486	7.815072017	0.165410997	0.119662627	0.206591105	0.075132081	12.95919104
c__Gammaproteobacteria	8_1_Jan_SF_Bin23	0.116963721	0.086501775	0.118836849	0.092738762	6.662705343	0.072048793	0.104078895	0.125636803	0.080575353	0.374461635	0.067358627	0.133070848	0.169647149	0.133685602	1.181291182	0.133036775	0.09810884	0.129747463	0.08590586	5.607909121
c__Gammaproteobacteria	8_1_Jan_SF_Bin27	0.221217109	0.178645712	0.218143216	0.156304669	20.08000373	0.140498693	0.185846112	0.217258187	0.139401149	0.14690052	0.162199632	0.234534005	0.850555631	0.166866581	0.691420465	0.22509734	0.18221964	0.253920484	0.132988297	2.693112954
c__Gammaproteobacteria	8_1_Jan_SF_Bin3_1	0.226434838	0.1777017	0.235240174	0.178556717	12.00986331	0.140499757	0.195924255	0.241290812	0.167964991	0.199278482	0.142397946	0.237524678	0.362947188	0.18718384	0.3054227	0.285335809	0.201999898	0.250693142	0.160857074	2.201159596
c__Gammaproteobacteria	8_1_Jan_SF_Bin31	0.158831068	0.096393299	0.155211425	0.101534871	8.974882771	0.073950046	0.126279901	0.154133612	0.093758927	0.118424141	0.072253305	0.1663125	0.254898273	0.202032581	0.595658732	0.148745324	0.129173544	0.175368767	0.079785489	3.076084941
c__Gammaproteobacteria	8_1_Jan_SF_Bin33	0.129092181	0.094524446	0.126672642	0.094455035	2.721247451	0.077914303	0.107867087	0.128390874	0.12519653	1.802163229	0.068717457	0.130077329	0.188528493	0.108511694	0.806631636	0.125972754	0.108019549	0.140213922	0.075442081	3.14230914
c__Gammaproteobacteria	8_1_Jan_SF_Bin39	0.256897236	0.112349499	0.39793811	0.118157959	36.41916744	0.124849047	0.193467316	0.294995093	0.116151094	0.148587443	0.190819095	0.224668215	3.407231316	0.220014191	1.505255342	0.504281578	0.199591515	0.2807712	0.088082794	3.563788362
c__Gammaproteobacteria	8_1_Jan_SF_Bin44	0.29236809	0.147097135	0.274467494	0.198091814	5.612798352	0.13922127	0.230205984	0.295868624	0.155246862	0.923120859	0.129158522	0.273884837	0.471828949	0.271365046	0.748708028	0.312941786	0.222105641	0.309220549	0.125592746	4.146558988
c__Gammaproteobacteria	8_1_Jan_SF_Bin53	1.108929154	0.318981331	0.241307145	0.22394616	7.737355956	2.204300442	0.346320595	0.2052434	0.164549263	9.607855337	3.480710636	0.37673486	0.275370074	0.163250318	1.284895159	1.219763784	0.456751389	0.241590736	0.201679015	4.039647656
c__Gammaproteobacteria	8_1_Jan_SF_Bin54	0.237742834	0.158164696	0.235388642	0.161338001	31.72909477	0.124579981	0.202514013	0.237973404	0.153739608	0.15425116	0.124112514	0.24508958	0.373881046	0.225649221	0.485996703	0.229101648	0.19958349	0.259487736	0.132137955	0.250509112
c__Gammaproteobacteria	8_1_Jan_SF_Bin56	3.055209395	0.156701725	0.242691432	0.159387077	12.35387642	0.12334566	0.223452049	0.253563083	0.151508625	0.353690251	0.130145817	0.253801712	0.384845887	0.22750592	1.843025918	0.669232076	0.21831256	0.268419901	0.140370529	0.693947183
c__Gammaproteobacteria	8_1_Jan_SF_Bin63	0.173773735	0.113226109	0.181601606	0.111083821	5.122829424	0.124407182	0.147259599	0.196643547	0.105406193	0.475153082	0.142384862	0.169512722	0.260442826	0.139307957	1.316160204	0.194421378	0.149690596	0.199330722	0.093928305	3.93818983
c__Gammaproteobacteria	8_1_Jan_SF_Bin65	0.235853401	0.146885489	0.230273215	0.164870903	11.4634317	0.10619574	0.193610397	0.234260184	0.145854479	0.14743417	0.108173524	0.240481369	0.385420301	0.222158033	0.484131182	0.223144435	0.19346703	0.256015535	0.11954866	0.407305349
c__Gammaproteobacteria	8_1_Jan_SF_Bin75	1.194632705	0.161220036	0.251135292	0.161564462	9.825215072	0.117198419	0.21402192	0.237324624	0.155537315	0.503654739	0.118614532	0.246962941	0.388064619	0.217739071	0.604280165	0.276397199	0.208216192	0.270040302	0.126549543	1.503334293
c__Gammaproteobacteria	8_1_Jan_SF_Bin77	0.181600777	0.102991049	0.17982021	0.116031431	9.271819949	0.074820417	0.146074897	0.194352825	0.102584157	0.285028789	0.074997801	0.196669596	0.299722863	0.210837089	1.132733415	0.165993642	0.148126817	0.217401404	0.085209477	8.366492968
c__Gammaproteobacteria	8_1_Jan_SF_Bin82	0.235001555	0.154039319	0.242158988	0.160160706	8.751007879	0.117707079	0.207281078	0.232670563	0.15754479	0.242559752	0.118446076	0.238860995	0.376545649	0.209029115	1.232414011	0.240464803	0.201968835	0.260983176	0.13123724	2.533674925
c__Gammaproteobacteria	8_1_Jan_SF_Bin85	0.291938622	0.265717713	0.233764036	0.312065605	3.757323555	0.269085652	0.196505522	0.178750841	0.165922935	4.987266668	0.273181043	0.235127547	0.239986902	0.212597341	0.671249463	0.292182693	0.199514476	0.241129587	0.386026442	1.746822073
c__Gammaproteobacteria	8_1_Jan_SF_Bin98	0.231894065	0.150572386	0.231633172	0.153963128	41.86809124	0.121750597	0.198837773	0.23352472	0.14712057	0.153517593	0.115130456	0.241253811	0.371416541	0.223506915	0.862987364	0.225147949	0.193730499	0.256513823	0.12582008	0.686268555
c__Gammaproteobacteria	8_1_July_SF_Bin11	1.34828492	0.382616126	0.319600483	0.250550617	8.012983003	2.59093223	0.441276665	0.275864188	0.180760188	11.94374921	4.151682746	0.466697016	0.352624389	0.193537309	1.421102904	1.410478197	0.567995581	0.31943705	0.227075708	4.542070865
c__Gammaproteobacteria	8_1_July_SF_Bin13	1.025308163	0.302847251	0.270256853	0.782841528	0.707338477	3.610177759	0.246552053	0.222023351	0.510782151	4.533482768	3.703183486	0.290621788	0.318232495	0.506410282	0.151562235	1.386589982	0.24895554	0.272711476	0.715928607	0.433717397
c__Gammaproteobacteria	8_1_July_SF_Bin39	1.209068484	0.091315035	0.091131503	0.675437855	0.461084368	4.440057622	0.079753753	0.072403166	0.318809482	3.937869226	5.329787313	0.090712344	0.107699405	0.46248497	0.078229922	1.337137379	0.07932507	0.086767281	0.499596265	0.251197642
c__Gammaproteobacteria	8_1_July_SF_Bin40	0.282454112	0.189995783	0.294788152	0.226043342	0.388554221	0.15241397	0.23659643	0.261987949	0.182308226	8.216340672	0.152122672	0.27424792	0.387313508	0.361789336	0.787852633	0.270075808	0.228638554	0.301343687	0.185220255	0.56329881
c__Gammaproteobacteria	8_1_July_SF_Bin46	0.177348811	0.142178438	0.122687665	7.803871986	0.617862506	0.271275022	0.107018338	0.09984251	1.045294552	2.540573872	0.246509499	0.133616119	0.141601478	3.848748944	0.129254163	0.178208733	0.108732148	0.123225262	4.18654275	0.418656245
c__Gammaproteobacteria	8_1_July_SF_Bin54	0.193557291	0.108600913	0.179784085	0.127873859	1.024987331	0.092659796	0.156624477	0.185085553	0.109916582	14.33057988	0.086203385	0.188690449	0.282360316	0.168788249	0.57401084	0.196875231	0.156446776	0.202403542	0.094123685	3.394765827
c__Gammaproteobacteria	8_1_July_SF_Bin55	0.191088309	0.154479206	0.196199116	0.156724856	0.425057874	0.114463022	0.167885012	0.192880506	0.150774171	17.48388668	0.114793057	0.2100628	0.285116912	0.172641436	0.349682791	0.195850405	0.168406473	0.212303552	0.130261343	1.965967473
c__Gammaproteobacteria	8_1_July_SF_Bin57	0.244262547	0.145263814	0.236883771	0.384117797	0.28103756	0.111130636	0.19774954	0.236717998	0.155822389	6.915905638	0.108900792	0.245614121	0.374867637	0.279915516	0.57978115	0.241428701	0.19871284	0.265040118	0.144919888	0.646421904
c__Gammaproteobacteria	8_1_July_SF_Bin65	0.415785974	0.11364162	0.154281615	3.772552945	1.384586502	0.535972045	0.112888105	0.112906022	0.602917156	3.576682983	0.377964587	0.110501124	0.121291204	2.276640136	0.31717499	0.342755381	0.093510297	0.121187442	3.634667455	0.990864573
c__Gammaproteobacteria	8_1_July_SF_Bin66	0.276113497	0.16909192	0.252654634	0.192981486	0.816372428	0.15294257	0.229524385	0.244384476	0.166926518	21.57433147	0.139505249	0.264441435	0.379278671	0.252193629	0.943851312	0.265341186	0.222773121	0.275451411	0.152451645	1.561229679
c__Gammaproteobacteria	8_1_July_SF_Bin68	0.554696237	0.309515305	0.274592345	1.592791623	2.440127077	0.883773796	0.236658375	0.221157783	0.456594354	7.648050911	1.029295104	0.286829454	0.302576031	1.298208812	0.405625845	0.465321105	0.23538392	0.27621849	1.179885621	1.827619021
c__Gammaproteobacteria	8_1_July_SF_Bin69	0.310189793	0.295960483	0.264010318	0.302240945	4.092606845	0.285920175	0.223688007	0.209156117	0.175466496	6.533589383	0.293548484	0.270121514	0.274083029	0.21200681	0.840948489	0.3100115	0.231277151	0.268440894	0.364868883	2.169226834
c__Gammaproteobacteria	8_1_July_SF_Bin70	0.109931062	0.063340121	0.097473586	0.066063172	16.54609652	0.047933735	0.083918018	0.099398365	0.062359924	2.060322624	0.051258225	0.101174221	0.157227404	0.087524565	5.522865868	0.097740205	0.083914221	0.111389628	0.052606489	10.14417197
c__Gammaproteobacteria	8_1_May_SF_Bin12	0.15392387	0.120692933	0.15937012	0.130843989	3.847874693	0.093593358	0.133211823	0.151075223	0.114913863	0.173884729	0.096714401	0.163543479	0.226298832	1.150196426	15.13350042	0.166287748	0.132308566	0.167200807	0.114747277	0.841731757
c__Gammaproteobacteria	8_1_May_SF_Bin19	0.252376413	0.182033669	0.440836233	0.189066261	2.798495606	0.129187071	0.245347152	0.440880522	0.17455915	0.263583983	0.138007944	0.452635841	0.963061316	0.194630809	5.974924096	0.258896492	0.25456743	0.563407049	0.147516075	0.350218221
c__Gammaproteobacteria	8_1_Oct_SF_Bin101	0.163472847	0.092712116	0.157049339	0.103085971	8.562906259	0.062517257	0.128584924	0.164768335	0.098945722	0.273075136	0.063524232	0.168636505	0.265302021	0.184784855	1.063621483	0.151813563	0.131882402	0.181267082	0.07709053	9.161908983
c__Gammaproteobacteria	8_1_Oct_SF_Bin102	0.270785943	0.243715452	0.295091194	0.245809546	3.213935857	0.197272501	0.251078821	0.271352907	0.215219201	1.712959373	0.197913057	0.287682406	0.377381798	0.21526971	2.045278601	0.28418447	0.246991391	0.314485811	0.225004449	32.1739064
c__Gammaproteobacteria	8_1_Oct_SF_Bin104	0.132946511	0.075100697	0.119471845	0.078937373	18.27425116	0.055185332	0.103034262	0.118040154	0.07769969	1.982965779	0.063484419	0.12158992	0.184783541	0.107887146	6.514879473	0.117405731	0.101045593	0.131798948	0.06385331	13.53483445
c__Gammaproteobacteria	8_1_Oct_SF_Bin105	0.132166514	0.076579661	0.119240666	0.078388738	6.554930379	0.055282133	0.100332728	0.116891495	0.072896997	0.083072854	0.053684789	0.123640047	0.198686296	0.19068907	0.588942648	0.117783304	0.097737555	0.130996555	0.059232945	2.694984336
c__Gammaproteobacteria	8_1_Oct_SF_Bin111	0.323189043	0.150047018	0.280991326	0.152636492	3.160921084	0.139190423	0.236311547	0.327739753	0.153219086	0.20666627	0.178155705	0.280056716	0.532870432	0.264285492	0.949985353	1.065104011	0.252871305	0.32873496	0.11875019	6.553646029
c__Gammaproteobacteria	8_1_Oct_SF_Bin18	0.219637845	0.093992586	0.34175637	0.100057168	30.80789473	0.107587784	0.162393196	0.250684111	0.096215595	0.127708266	0.162219092	0.189290547	3.013545285	0.187039609	1.27092988	0.429434478	0.166272577	0.240853723	0.076898492	3.555090657
c__Gammaproteobacteria	8_1_Oct_SF_Bin28	0.152630757	0.087140372	0.145444712	0.105601392	0.837356559	0.072236855	0.123767565	0.149066437	0.087372099	9.144184121	0.065684499	0.149676019	0.226478176	0.133364028	0.477886086	0.158962435	0.127830928	0.161148595	0.076400418	3.225383534
c__Gammaproteobacteria	8_1_Oct_SF_Bin3	0.124353256	0.079972277	0.123574735	0.081976368	5.11810444	0.060904177	0.101234885	0.125967753	0.081643766	0.351574863	0.058358617	0.131301548	0.200893629	0.13216275	1.548754507	0.134569967	0.100221525	0.136536174	0.06505668	4.070839886
c__Gammaproteobacteria	8_1_Oct_SF_Bin34	0.262914557	0.176423956	0.25392053	0.179023014	0.435929502	0.134797793	0.228410239	0.24225643	0.165702261	0.945681454	0.139192263	0.262303514	0.364667872	0.208425621	0.520919411	0.27636784	0.231633099	0.278955444	0.150179486	6.595229869
c__Gammaproteobacteria	8_1_Oct_SF_Bin47	0.151583073	0.109370816	0.149885593	0.114498771	3.147210519	0.079821773	0.126210477	0.145662828	0.114851352	2.481039847	0.08189652	0.156823811	0.225678229	0.143938694	1.125030929	0.150152328	0.126705611	0.163471116	0.091799817	4.594779746
